0.000006, 9.000009, -137.999983, -0.000003, 41.000024, 0.000002
0.000006, 9.000009, -137.999983, -0.000003, 41.000024, 0.000002
0.000007, 9.000011, -137.999983, -0.000004, 41.000024, 0.000004
0.000006, 9.000010, -137.999983, -0.000001, 41.000027, 0.000001
0.000005, 9.000010, -137.999983, -0.000001, 41.000027, 0.000003
0.000007, 9.000012, -137.999983, -0.000003, 41.000027, 0.000005
0.000005, 8.999995, -137.999970, -0.000003, 41.000041, 0.000005
0.000005, 8.999995, -137.999970, -0.000010, 41.000041, 0.000013
0.000005, 8.999995, -137.999970, -0.000013, 41.000041, 0.000015
0.000005, 8.999996, -137.999970, -0.000015, 41.000044, 0.000016
0.000005, 8.999991, -137.999970, -0.000011, 41.000044, 0.000011
0.000005, 8.999996, -137.999970, -0.000014, 41.000044, 0.000013
0.000005, 8.999990, -137.999956, -0.000012, 41.000051, 0.000011
0.000002, 8.999981, -137.999956, -0.000010, 41.000058, 0.000008
0.000000, 8.999983, -137.999956, -0.000012, 41.000058, 0.000011
0.000007, 8.999975, -137.999942, -0.000012, 41.000068, 0.000015
0.000001, 8.999967, -137.999942, -0.000019, 41.000075, 0.000021
0.000002, 8.999978, -137.999929, -0.000015, 41.000079, 0.000016
0.000002, 8.999978, -137.999929, -0.000014, 41.000079, 0.000013
0.000002, 8.999975, -137.999929, -0.000012, 41.000089, 0.000010
-0.000000, 8.999972, -137.999915, -0.000013, 41.000092, 0.000014
0.000005, 8.999952, -137.999888, -0.000013, 41.000116, 0.000014
0.000003, 8.999935, -137.999874, -0.000010, 41.000137, 0.000011
0.000003, 8.999934, -137.999874, -0.000006, 41.000140, 0.000007
0.000000, 8.999923, -137.999860, -0.000013, 41.000161, 0.000011
0.000000, 8.999911, -137.999847, -0.000012, 41.000164, 0.000010
0.000001, 8.999897, -137.999819, -0.000009, 41.000191, 0.000011
0.000001, 8.999891, -137.999819, -0.000012, 41.000201, 0.000013
0.000001, 8.999882, -137.999778, -0.000010, 41.000232, 0.000010
0.000001, 8.999879, -137.999765, -0.000013, 41.000242, 0.000013
0.000006, 8.999860, -137.999737, -0.000013, 41.000273, 0.000014
0.000002, 8.999849, -137.999724, -0.000016, 41.000294, 0.000014
0.000002, 8.999841, -137.999683, -0.000013, 41.000328, 0.000011
0.000003, 8.999820, -137.999656, -0.000012, 41.000352, 0.000010
0.000003, 8.999798, -137.999628, -0.000010, 41.000393, 0.000010
0.000003, 8.999771, -137.999587, -0.000009, 41.000437, 0.000008
0.000001, 8.999742, -137.999560, -0.000020, 41.000464, 0.000022
-0.000000, 8.999702, -137.999492, 0.000003, 41.000519, 0.000001
0.000001, 8.999701, -137.999464, -0.000006, 41.000550, 0.000008
0.000000, 8.999697, -137.999451, -0.000013, 41.000567, 0.000013
0.000001, 8.999657, -137.999396, -0.000011, 41.000622, 0.000010
0.000008, 8.999630, -137.999355, -0.000011, 41.000663, 0.000014
0.000001, 8.999590, -137.999287, 0.000000, 41.000741, -0.000001
0.000001, 8.999578, -137.999246, -0.000011, 41.000782, 0.000010
-0.000001, 8.999556, -137.999205, -0.000008, 41.000830, 0.000007
-0.000001, 8.999526, -137.999150, -0.000009, 41.000881, 0.000007
0.000008, 8.999485, -137.999095, -0.000005, 41.000925, 0.000007
-0.000000, 8.999426, -137.999013, -0.000009, 41.001011, 0.000008
0.000002, 8.999403, -137.998959, -0.000010, 41.001076, 0.000009
0.000002, 8.999367, -137.998877, -0.000009, 41.001151, 0.000008
0.000005, 8.999325, -137.998836, -0.000010, 41.001199, 0.000009
0.000007, 8.999288, -137.998740, -0.000023, 41.001294, 0.000025
0.000004, 8.999257, -137.998672, -0.000006, 41.001366, 0.000007
-0.000000, 8.999186, -137.998590, -0.000012, 41.001445, 0.000011
0.000004, 8.999161, -137.998522, -0.000013, 41.001523, 0.000011
0.000002, 8.999109, -137.998426, -0.000002, 41.001619, 0.000002
0.000003, 8.999065, -137.998358, -0.000005, 41.001677, 0.000005
0.000000, 8.998996, -137.998248, -0.000005, 41.001790, 0.000004
0.000001, 8.998954, -137.998153, -0.000006, 41.001885, 0.000007
0.000003, 8.998902, -137.998071, -0.000014, 41.001981, 0.000015
0.000003, 8.998843, -137.997962, -0.000005, 41.002090, 0.000003
-0.000001, 8.998773, -137.997852, -0.000010, 41.002196, 0.000012
0.000002, 8.998709, -137.997743, -0.000003, 41.002309, 0.000003
0.000002, 8.998645, -137.997634, -0.000013, 41.002421, 0.000011
0.000010, 8.998586, -137.997524, -0.000007, 41.002527, 0.000008
0.000001, 8.998519, -137.997402, -0.000011, 41.002650, 0.000008
-0.000003, 8.998435, -137.997265, -0.000007, 41.002794, 0.000007
0.000004, 8.998382, -137.997156, -0.000018, 41.002910, 0.000018
0.000004, 8.998285, -137.997019, -0.000019, 41.003057, 0.000020
-0.000002, 8.998228, -137.996896, -0.000010, 41.003176, 0.000011
0.000007, 8.998128, -137.996732, -0.000006, 41.003337, 0.000007
0.000004, 8.998063, -137.996609, -0.000019, 41.003473, 0.000018
0.000004, 8.997968, -137.996445, -0.000014, 41.003630, 0.000012
-0.000000, 8.997893, -137.996309, -0.000008, 41.003763, 0.000009
0.000002, 8.997804, -137.996145, -0.000022, 41.003931, 0.000023
0.000002, 8.997709, -137.996008, -0.000021, 41.004088, 0.000023
-0.000001, 8.997616, -137.995831, -0.000004, 41.004255, 0.000007
0.000003, 8.997518, -137.995667, -0.000007, 41.004429, 0.000008
0.000008, 8.997424, -137.995503, -0.000002, 41.004590, 0.000004
0.000002, 8.997312, -137.995312, -0.000015, 41.004795, 0.000015
0.000002, 8.997211, -137.995134, -0.000011, 41.004972, 0.000011
0.000002, 8.997113, -137.994943, -0.000008, 41.005167, 0.000010
0.000007, 8.996988, -137.994751, -0.000010, 41.005355, 0.000011
-0.000001, 8.996881, -137.994560, -0.000011, 41.005553, 0.000012
